0,21,15,16,11,81,100,21,27,87,43,30,63,56,9,3,8,35,72,14,92,30,75,67,53,41,5,10,59,72,100,69,20,38,19,16,53,27,46,54,14,34,66,88,33,67,94,0,99,80,28,96,20,48,40,62,81,2,51,56,82,59,53,2,77,44,36,20,88,77,11,64,56,24,13,78,51,46,61,9,32,53,73,15,10,57,86,74,68,23,15,69,31,100,78,74,67,96,46,68,21,38,95,57,23,3,73,68,12,49,74,20,94,88,80,79,27,66,39,42,61,15,73,77,57,67,19,86,71,26,29,45,25,89,38,64,22,39,12,85,51,40,76,17,25,33,93,19,64,52,63,44,37,40,19,3,77,63,30,31,41,32,51,7,68,8,83,8,62,27,6,11,25,69,0,94,19,17,83,61,38,34,100,38,94,5,71,49,77,84,85,88,61,30,77,70,73,25,43,83,54,32,95,92,76,40,76,49,81,27,67,97,46,27,99,17,0,41,38,56,37,12,4,10,90,10,28,94,55,13,72,83,70,75,33,81,96,98,6,51,93,74,88,66,69,75,40,100,17,6,8,26,50,71,48,77,60,85,11,9,45,85,84,4,14,26,91,27,31,40,61,4,55,41,44,81,96,44,33,53,21,26,91,21,46,93,55,74,24,24,78,51,7,6,2,17,8,92,94,62,98,39,72,49,24,88,51,97,0,75,99,55,62,41,84,15,21,97,65,41,92,51,61,99,35,31,12,33,76,23,41,3,75,88,66,6,94,25,49,41,49,59,73,90,82,28,84,42,57,10,59,79,49,61,38,14,43,77,79,26,88,78,42,30,40,7,17,19,14,9,22,89,5,30,93,52,36,55,74,25
55,0,78,49,45,55,13,72,51,15,64,57,96,15,45,78,79,26,75,35,40,99,87,83,26,88,91,32,88,59,49,6,14,2,66,28,1,74,57,67,19,29,64,40,62,23,21,75,57,58,95,66,30,89,66,13,44,66,99,16,21,56,15,6,18,96,71,52,35,0,34,13,46,77,48,68,97,48,93,41,63,85,50,46,86,60,77,85,92,62,38,31,43,36,22,54,36,24,54,98,54,91,31,0,59,28,56,48,39,57,93,44,21,71,28,6,100,4,9,62,87,97,18,29,97,86,69,1,36,6,49,33,64,16,41,90,42,93,69,4,20,37,46,20,88,72,51,55,43,91,44,0,40,41,76,40,2,76,4,13,46,12,45,64,1,24,91,99,55,79,64,87,52,19,24,50,49,56,100,50,53,74,68,37,76,35,47,86,63,99,82,13,52,77,70,1,32,36,54,14,87,100,47,31,71,25,48,99,92,86,35,85,19,69,99,55,75,88,47,21,61,19,30,95,43,20,19,76,99,6,53,40,55,83,4,15,17,92,85,43,62,79,35,87,9,97,4,76,34,99,79,43,71,91,43,6,65,71,49,14,94,63,100,91,24,23,25,6,31,61,80,64,6,91,42,78,73,21,44,8,53,70,41,47,79,27,0,71,23,68,93,76,79,64,11,40,28,68,90,19,71,6,52,67,44,14,71,26,37,55,35,90,77,67,59,99,34,47,33,21,37,89,56,25,50,88,41,31,3,59,25,94,6,75,41,58,83,99,17,25,24,25,77,27,77,95,85,22,52,99,49,7,72,66,57,8,41,42,41,79,33,94,51,60,43,59,94,27,59,29,34,14,67,94,68,29,71,56,96,68
15,63,0,86,78,64,84,95,49,67,55,4,41,26,77,88,53,24,86,56,11,53,18,99,71,61,37,58,29,49,75,69,31,27,96,89,22,53,92,27,18,64,97,37,15,82,42,40,31,71,11,100,69,48,56,16,62,11,81,30,7,32,3,76,90,87,68,23,17,22,10,92,38,19,44,10,88,27,13,23,91,89,23,67,21,56,4,46,93,62,5,28,26,26,73,33,23,43,0,86,82,84,99,84,51,1,75,71,29,34,74,34,27,71,14,82,99,76,60,88,59,46,73,29,61,84,25,9,81,40,14,35,17,52,80,94,50,88,70,42,20,77,41,28,22,83,93,11,6,22,78,96,92,25,29,61,89,56,0,57,27,74,34,8,58,86,63,55,5,18,0,96,92,1,15,42,100,36,44,75,60,70,16,97,15,39,96,38,1,71,60,82,94,47,31,1,5,15,79,83,95,58,54,49,7,99,8,25,55,68,81,34,77,5,37,96,89,62,56,83,30,52,78,35,3,43,36,35,18,31,39,20,16,39,64,26,26,30,26,96,98,39,39,45,59,6,93,14,20,65,37,62,80,87,66,3,31,70,70,56,14,67,27,64,74,86,54,29,98,61,30,99,4,15,38,56,52,79,4,40,40,28,86,24,53,61,17,90,25,26,12,22,37,85,61,95,95,73,77,17,48,1,32,93,59,74,74,72,84,72,19,32,41,36,35,31,52,78,37,18,89,81,3,21,30,80,71,4,53,27,5,30,59,89,56,14,22,85,61,36,85,95,20,30,25,88,66,70,95,96,69,74,99,92,17,4,65,19,25,14,17,73,87,83,38,63,50,19,3,100,45,80,98,71,62,77,11,85,77,97
68,79,78,0,77,39,14,41,87,71,84,17,67,33,81,54,95,39,7,45,28,36,5,45,40,94,27,21,49,43,42,54,35,59,48,13,7,5,70,55,83,47,0,8,52,97,32,60,19,10,81,6,31,57,68,70,44,88,47,55,84,54,22,88,85,83,38,37,68,66,13,99,32,36,10,10,64,82,46,91,28,64,41,2,90,84,36,31,25,33,30,91,55,15,12,27,62,13,30,45,89,54,85,68,34,22,13,79,42,10,91,89,56,90,3,4,2,82,94,44,92,73,19,49,81,45,36,25,48,91,33,18,56,98,14,40,92,89,55,16,10,41,89,60,70,81,1,43,56,95,5,26,14,77,76,6,29,99,42,11,11,61,90,46,38,14,55,18,28,91,53,98,1,70,70,41,88,45,12,83,88,15,71,42,99,28,17,34,15,8,26,0,71,4,23,15,28,60,100,39,31,27,25,78,78,36,43,98,71,3,26,60,34,17,73,15,53,23,18,69,32,14,54,42,78,39,96,65,66,93,19,45,88,93,5,78,67,8,39,62,31,2,96,90,74,65,16,61,77,17,59,76,1,34,81,29,3,17,33,88,38,39,64,92,9,13,30,60,69,55,29,5,71,35,28,68,24,70,10,50,19,48,32,98,100,20,46,17,81,51,26,29,35,74,80,69,68,14,36,95,51,82,18,21,39,19,80,18,58,25,23,60,74,40,31,49,88,76,11,21,18,98,20,74,28,62,34,83,81,47,76,50,9,75,37,18,32,45,31,74,89,58,23,71,71,46,68,36,36,37,86,87,59,9,65,30,0,6,77,29,2,8,17,60,93,68,7,52,84,46,67,62,72,45,6,51,44,46,54,20
45,79,49,79,0,80,83,66,89,7,0,3,7,92,92,73,26,47,86,76,37,84,25,60,35,72,99,5,28,74,7,1,60,23,21,16,6,75,86,89,51,26,75,26,32,51,62,13,35,62,33,82,79,3,70,69,14,25,21,19,93,78,23,54,79,65,10,94,25,59,86,13,70,63,94,57,52,65,43,25,64,65,9,90,99,87,56,96,2,37,41,51,65,30,15,85,70,18,96,71,9,66,92,23,97,22,28,67,76,89,28,98,46,39,0,99,93,85,42,46,24,38,1,18,38,87,92,97,20,74,4,46,64,63,56,58,78,48,14,30,56,46,23,89,40,9,91,89,45,25,30,38,45,85,14,42,86,62,45,92,86,61,59,82,10,8,44,61,82,52,95,2,64,74,36,92,99,97,38,34,17,10,64,8,29,32,82,56,50,62,82,79,46,7,71,5,17,65,93,88,4,61,2,64,61,2,16,25,42,63,52,75,71,5,73,37,1,20,12,85,21,26,64,76,7,53,90,26,100,85,10,56,10,26,94,29,96,40,97,11,17,70,21,44,87,9,15,62,32,70,23,91,36,57,12,7,54,50,55,2,31,13,2,40,55,12,74,95,5,24,99,30,36,73,83,0,76,24,19,92,42,45,51,60,34,47,76,10,98,32,88,4,33,12,50,14,66,9,83,50,90,44,40,21,64,74,7,50,69,33,69,28,18,62,54,73,59,20,59,24,31,36,68,50,86,52,43,15,80,77,67,51,19,77,11,81,65,66,61,10,40,76,51,96,16,79,38,31,54,67,93,48,13,46,88,83,2,32,88,92,84,99,82,3,72,21,17,7,51,1,86,6,10,42,47,55,89,38,47,19
12,64,98,94,43,0,93,100,80,71,75,48,96,36,74,100,81,11,65,76,16,94,45,75,72,63,56,14,50,97,51,45,11,87,23,32,63,75,87,34,59,65,61,70,93,4,70,16,50,19,13,61,22,54,56,55,91,24,89,8,68,84,54,73,66,73,63,58,43,68,11,60,3,66,8,46,38,7,36,21,13,10,53,76,56,9,93,47,71,82,14,82,1,18,40,22,76,73,3,49,8,81,59,48,0,54,38,35,16,19,22,38,86,15,13,79,95,28,86,50,58,12,1,46,56,50,41,49,43,35,44,5,49,69,64,95,52,73,62,71,67,8,72,95,42,55,32,88,41,35,0,67,76,53,49,41,53,97,88,87,36,66,44,17,14,97,0,42,7,39,82,86,67,11,87,30,70,22,78,1,89,4,5,82,30,88,19,63,0,70,51,60,89,17,40,69,97,80,41,14,38,59,6,39,85,33,24,57,93,31,24,9,45,12,93,69,75,0,8,20,38,94,58,87,12,48,31,91,20,77,12,83,56,56,32,46,13,73,50,99,28,82,83,83,34,26,96,84,18,38,59,95,49,60,17,22,16,16,6,69,94,9,70,53,94,71,5,40,71,42,3,26,16,48,21,49,67,96,88,28,76,36,77,66,74,12,94,53,30,28,2,31,57,42,34,25,79,3,6,64,34,31,88,15,34,10,87,8,84,38,28,55,43,34,86,43,69,47,36,63,22,5,47,92,37,46,99,33,74,44,75,90,84,14,96,52,84,65,44,60,25,41,99,38,82,85,16,47,36,0,60,23,96,47,2,49,77,92,68,48,9,86,88,76,56,91,55,85,71,51,23,75,79,83,38,87,3,78,2,58
6,34,52,100,78,24,0,3,2,78,43,86,88,66,24,22,21,47,24,53,97,0,46,84,49,2,56,27,72,1,3,11,68,98,31,55,81,90,55,8,64,55,91,51,51,92,2,50,85,12,21,70,93,98,9,49,25,14,34,99,33,91,68,17,85,43,3,5,60,20,3,79,30,71,46,35,27,26,22,32,65,20,9,76,98,39,21,5,72,32,29,58,10,23,70,25,86,80,98,43,65,63,37,23,85,43,94,88,56,92,89,78,59,29,28,32,45,53,81,87,57,33,62,33,28,89,65,3,61,69,72,29,60,22,27,85,39,65,7,17,99,88,54,99,53,26,71,60,29,92,30,13,33,54,38,81,98,13,100,41,60,53,69,10,3,98,1,12,74,16,21,57,20,8,71,43,59,42,39,61,11,99,29,3,55,88,86,68,27,90,23,0,0,9,9,89,42,22,25,100,72,3,59,68,11,15,85,7,45,23,61,50,72,42,14,75,90,87,57,34,57,61,58,66,60,53,84,35,47,11,32,33,86,25,16,77,65,64,13,32,7,18,1,68,56,27,38,80,74,63,1,41,64,93,46,81,85,10,76,46,52,48,94,47,37,5,68,71,11,88,19,7,45,92,38,10,57,84,12,20,60,28,21,66,76,88,59,82,78,82,25,2,68,19,36,65,51,2,13,28,2,1,99,16,66,51,86,14,5,89,83,14,0,10,0,10,95,73,45,96,70,54,53,25,87,81,94,4,20,0,21,17,97,13,22,29,54,78,84,16,22,45,10,89,74,96,3,2,77,25,25,53,37,30,74,77,4,82,100,97,10,87,97,12,43,100,49,23,2,52,97,0,9,33,48,43,29,16,79,25
52,31,67,62,95,72,2,0,44,52,94,78,97,86,7,15,78,70,28,97,22,20,74,71,44,29,17,4,55,62,31,85,91,4,41,28,6,88,56,1,13,41,82,27,63,39,8,90,12,99,46,32,85,75,70,62,2,53,9,95,21,93,90,72,89,49,0,24,89,60,3,48,55,87,80,21,44,19,10,98,44,41,40,67,16,59,69,22,13,72,87,23,0,11,10,49,69,82,21,77,61,99,95,57,65,72,68,6,52,91,78,45,43,91,18,28,83,66,73,29,16,41,10,65,27,55,59,75,49,4,81,63,35,60,82,52,49,97,55,63,29,87,32,75,88,43,27,34,74,4,100,69,45,66,46,75,69,41,72,63,72,54,91,41,1,15,61,55,86,26,81,87,56,98,55,85,86,76,3,63,80,65,39,25,77,45,55,78,30,47,32,22,65,45,47,52,53,95,44,96,20,19,70,78,72,73,99,24,56,100,55,23,54,84,25,92,70,9,65,32,16,50,36,71,96,87,80,0,76,9,90,45,84,40,24,67,7,43,5,8,0,19,81,56,26,9,95,99,11,27,69,15,96,66,39,68,73,91,0,23,59,59,25,84,2,18,84,3,98,42,31,68,63,44,59,78,77,76,11,4,54,60,51,92,0,57,56,81,74,81,56,57,83,27,82,87,1,44,69,40,98,15,91,80,10,35,49,79,29,3,30,77,66,60,67,42,37,98,45,31,45,97,74,60,62,54,4,98,4,32,92,73,82,24,14,37,13,87,47,80,14,52,75,91,83,71,75,38,90,46,37,93,45,2,63,32,72,95,29,84,61,89,32,48,14,56,20,55,77,0,74,65,40,70,16,64,69,60,90,10
89,51,22,80,61,54,66,51,0,21,60,74,97,1,10,65,24,51,41,11,86,79,73,41,17,18,47,39,65,11,45,86,23,14,40,90,73,58,98,9,97,25,46,47,10,2,88,42,98,38,38,23,53,94,2,99,71,8,13,87,30,10,44,97,70,50,0,35,34,48,17,55,8,89,49,14,66,48,47,41,76,82,21,64,2,94,13,63,72,16,31,4,65,37,91,56,20,57,91,20,51,80,88,43,73,64,21,13,44,50,50,46,17,68,74,98,18,5,77,1,44,41,15,10,24,31,18,26,62,57,12,57,48,30,64,96,23,95,44,71,50,74,49,50,81,42,86,36,97,85,99,48,87,72,97,9,63,57,11,91,82,62,50,25,5,29,61,27,63,14,54,42,13,87,91,84,28,85,25,61,27,52,22,27,86,45,20,80,74,51,21,83,60,65,2,9,54,36,62,65,76,19,60,70,90,34,55,71,12,67,64,12,56,44,38,92,44,45,58,99,85,15,3,61,36,85,28,36,23,76,98,96,1,39,70,12,12,78,16,3,45,76,44,77,23,35,17,40,42,59,68,5,83,24,48,62,50,8,38,8,50,44,33,62,43,51,77,44,44,60,26,78,54,23,21,56,35,100,78,41,32,54,50,53,45,77,83,16,35,82,32,82,70,65,84,13,46,23,17,39,11,80,87,46,44,78,64,65,82,49,62,97,13,57,47,94,21,28,82,23,95,88,50,18,13,71,88,65,6,27,54,31,39,5,91,65,80,45,100,9,78,42,72,94,89,73,87,86,38,15,0,29,8,66,60,93,33,81,44,25,20,71,64,13,4,43,66,59,41,33,24,77,3,41,34,6,48,23,96,0
95,47,28,49,76,37,89,25,10,0,9,18,85,100,22,84,79,79,1,21,46,43,44,50,34,80,42,67,95,44,7,16,9,24,54,4,47,52,82,32,9,91,70,22,98,36,24,59,36,4,24,12,25,13,23,57,31,52,91,35,82,45,75,61,15,74,70,60,56,27,14,43,82,4,73,65,86,92,29,11,54,2,58,45,17,61,10,72,17,89,92,29,42,94,75,54,95,40,22,3,100,95,98,90,51,17,14,42,19,18,33,71,44,19,29,90,94,76,92,3,92,83,72,86,75,52,51,80,9,63,38,95,84,19,97,8,73,6,100,75,23,72,23,30,3,13,37,23,50,29,0,17,21,11,18,35,70,69,94,34,9,45,86,13,36,44,13,96,14,90,62,91,100,23,93,48,5,50,2,58,61,48,18,94,78,17,53,42,99,69,26,42,73,89,29,47,35,27,97,72,50,50,47,48,31,21,55,99,52,50,62,40,82,66,60,84,89,82,13,8,0,6,80,27,10,33,75,16,83,74,42,4,63,97,39,46,83,31,54,15,45,2,20,67,62,16,3,83,41,98,4,84,62,43,28,86,18,100,84,23,5,36,37,87,100,32,65,74,9,18,99,98,46,3,8,12,85,24,1,25,81,52,47,39,54,40,40,69,80,20,100,29,78,80,28,24,5,59,49,100,36,98,0,64,76,49,70,45,49,29,69,89,12,0,97,53,66,76,30,57,50,67,34,64,55,64,86,39,30,29,12,52,34,43,34,41,11,70,73,23,98,64,57,25,85,67,11,37,41,62,60,30,18,32,58,4,4,47,40,8,48,7,17,71,46,60,51,19,34,25,57,87,58,74,18,9,32,69,44,85
